pub_year,A -- General Works,B -- Philosophy / Psychology / Religion,C -- Auxiliary Sciences of History,D -- World History,E -- American History,F -- Local History (Americas),G -- Geography / Anthropology,H -- Social Sciences,J -- Political Science,K -- Law,L -- Education,M -- Music,N -- Fine Arts,P -- Language & Literature,Q -- Science,R -- Medicine,S -- Agriculture,T -- Technology,U -- Military Science,V -- Naval Science,Z -- Bibliography / Library Science
1947,124,1665,354,2334,347,725,436,2147,586,880,662,2196,879,5707,1267,532,465,1209,107,70,419
1948,146,1732,294,2261,331,703,512,2190,744,938,780,2702,995,5043,1514,482,444,1257,114,71,435
1949,154,1702,346,2155,314,762,587,2451,670,1001,819,2864,948,5384,1581,519,537,1426,103,77,462
1950,171,2009,360,2430,374,891,601,2684,632,1166,941,2934,998,6162,1743,530,505,1508,143,86,617
1951,166,1774,336,2197,328,739,628,2526,625,1058,860,2731,831,5729,1636,554,501,1347,178,91,516
1952,181,1858,330,2232,394,713,631,2491,616,1055,823,2480,858,6149,1665,559,535,1393,144,83,527
1953,181,2023,404,2211,368,817,683,2548,585,1126,925,2373,892,6242,1751,532,613,1475,151,87,543
1954,178,2077,386,2166,385,874,631,2623,671,1275,921,1838,932,6201,1758,577,588,1470,173,89,536
1955,269,2175,399,2408,372,855,659,2840,751,1285,1023,1826,963,6347,1815,587,598,1636,166,113,618
1956,221,2261,409,2417,437,897,725,2983,751,1272,1045,1874,988,6382,1876,543,541,1601,190,118,601
1957,191,2241,375,2592,423,890,663,3027,730,1375,1031,2219,1049,6846,2018,625,540,1486,202,95,587
1958,221,2326,471,2714,438,890,766,3286,759,1407,1102,2349,1191,6664,2183,689,551,1729,211,95,718
1959,262,2535,781,2794,557,963,797,3753,842,1468,1284,2749,1275,6932,2553,688,573,1846,207,123,757
1960,339,3085,807,3565,647,1234,985,4552,1034,1651,1636,3334,1489,8826,3092,813,747,2241,257,134,999
1961,255,3160,576,3501,679,1232,987,4575,1005,1806,1673,3008,1422,8921,3087,833,650,2117,228,136,918
1962,266,3652,614,4045,714,1305,1066,5266,1173,1918,1853,3325,1639,12563,3352,950,746,2416,309,133,1020
1963,371,4255,652,4230,739,1292,1196,5791,1220,2121,2037,3814,1757,12976,3922,1100,841,2690,314,143,1069
1964,379,4566,706,4920,961,1478,1341,6532,1368,1945,2247,4848,1943,13598,4254,1282,857,2758,324,135,1166
1965,434,4914,719,5599,974,1589,1377,7409,1539,2551,2580,4077,2230,15170,4536,1343,982,3316,321,182,1436
1966,564,6436,937,6985,947,1898,1808,9606,2078,2985,3316,3320,3095,20569,6192,2110,1575,4555,462,262,1905
1967,669,7404,1174,8410,1150,2284,2219,11381,2597,3571,4041,2824,3764,23567,7011,2406,1986,5603,579,305,2281
1968,765,8401,1318,9774,1597,2486,2631,13600,2763,4068,4404,3471,4262,26784,8085,3014,2157,6228,642,361,2573
1969,654,7979,1337,9752,2068,2450,2622,13629,2722,4066,4576,4025,4195,26581,7573,2960,2299,6306,653,359,2464
1970,759,8413,1596,10153,2156,2669,2797,14998,2985,4792,4928,4303,4288,27759,7670,3068,2314,6796,681,371,2630
1971,884,7734,1528,9659,1897,2499,2675,15381,3015,4609,4684,3806,4424,25755,7390,3291,2127,6425,711,355,2640
1972,861,8027,1672,9974,1739,2556,3039,16056,3201,4969,5242,4106,4370,26592,7468,3628,2258,6447,722,336,2844
1973,818,8300,1551,10093,1611,2800,3123,17744,3115,5256,5175,5766,4632,27533,7767,4066,2219,6892,634,333,3062
1974,808,8795,1798,10900,1628,2988,3700,19674,3370,6184,5907,5105,5222,28747,8354,4355,2505,7787,702,348,3249
1975,751,9725,1776,11868,1634,3190,4023,21500,3420,6709,6634,5967,5533,29952,8654,4958,2723,8481,795,436,3410
1976,774,10020,1993,11758,1887,4039,4469,23020,3762,7306,7330,7742,6047,32474,8367,5388,2828,9409,877,441,3757
1977,814,10559,2267,12041,1547,3079,4521,23505,3825,7788,7287,11514,6109,33855,8837,5237,2920,9842,960,475,3851
1978,818,10184,3044,12259,1398,3418,4416,22988,3795,8053,6886,14533,5950,32657,9046,4825,2658,9840,797,434,3931
1979,800,9914,3844,12197,1305,3405,4146,23532,3703,8144,6372,16398,5902,29139,9163,4802,2472,9633,875,426,3698
1980,876,10100,3686,12589,1418,3852,4198,23567,3540,8271,5672,20735,6209,27416,8997,5045,2443,9732,982,405,3876
1981,803,10069,3347,12742,1264,3376,4115,23605,3633,8263,5421,21078,6725,26517,9251,5069,2453,10374,1026,464,3794
1982,786,11157,4143,13505,1274,3734,4190,24354,3649,9749,5511,22355,7228,26400,9288,5208,2376,10033,1200,415,3963
1983,755,11318,4665,13932,1281,3996,4216,24387,3729,10258,5316,23536,7129,27068,9404,5405,2411,10194,1208,455,3766
1984,702,11422,4065,14512,1423,4097,4385,25056,3726,11072,5451,26401,7051,27782,10412,5463,2382,10424,1366,457,3805
1985,743,11566,4250,14664,1416,4336,4111,24505,3708,10528,4604,30894,6920,28424,10104,5420,2261,10185,1341,490,3721
1986,639,11180,4237,13447,1479,4302,3885,23442,3716,10840,4126,24196,6536,27765,9747,5344,2170,9899,1456,476,3477
1987,733,11707,4299,14205,1626,4317,3876,23615,3730,10065,4134,27885,6687,28706,9863,5495,2214,9372,1342,419,3650
1988,689,12260,4641,15055,1665,4535,4046,24500,3858,10078,4275,30271,6769,28972,10189,5344,2189,9170,1285,396,3689
1989,609,12479,4310,15859,1697,4273,4337,25183,3939,10384,4280,30350,7194,29016,10638,5317,2304,9693,1259,399,3535
1990,648,13665,4157,16616,1767,4158,4581,27038,4058,12322,4357,30035,7488,30516,10973,5752,2468,10735,1249,403,3496
1991,594,14268,3934,17006,2048,4182,4809,27201,4232,13033,4090,22807,7773,33246,11054,6173,2620,10728,1225,368,3274
1992,547,14862,3975,17292,2354,4632,5021,27812,4208,13432,4213,16056,7988,37862,11151,6761,2628,10280,1225,384,3303
1993,581,14791,3709,18307,2130,4293,5274,27890,4470,13719,4447,15585,7947,39740,10587,6726,2600,10229,1245,416,3161
1994,585,14616,4152,18089,2089,4661,5457,27924,4689,13826,4472,12927,7939,40988,10540,6772,2424,9799,1149,398,3138
1995,601,14739,4323,18362,2131,4607,5365,25247,4389,12473,4140,11702,7768,38678,10104,6455,2506,9902,1201,408,2880
1996,621,15496,4464,17472,2252,4577,5583,25669,4438,12115,4107,12609,8136,39029,10183,6750,2449,10136,1281,430,2636
1997,668,15604,4622,18309,2181,4745,5873,25902,4344,13695,4251,15823,8347,39726,10123,7110,2572,10459,1277,410,2499
1998,559,15917,4599,19106,2297,5080,6179,26307,4624,14950,4423,18172,8610,40420,10055,7073,2858,10351,1319,438,2379
1999,436,16764,4610,19749,2244,5120,6309,26059,4721,15704,4512,20637,8707,39941,10166,7286,2852,10397,1406,417,2247
2000,442,17746,4993,20831,2347,5281,6477,27054,5173,16518,4762,22686,9533,41519,10921,7168,2996,10751,1539,493,2292
2001,434,17297,4304,20173,2277,4702,6397,26352,5101,16268,4199,21857,9305,41267,10621,6945,2865,10181,1628,449,2054
2002,451,18064,4067,20405,2587,4699,6624,27511,5356,16917,4197,22303,9500,42854,10912,7099,2780,10587,1578,425,2187
2003,374,17909,4707,19864,3010,5142,6364,26923,5081,17391,4174,21455,9266,40404,10917,7014,2875,10781,1561,440,1865
2004,372,18073,4796,20786,2966,5350,6259,28261,5486,17532,4212,22259,9254,40198,11051,7369,2922,10696,1540,463,1948
2005,375,18442,4687,21986,2590,5154,6502,29166,5577,17056,4772,21773,9685,43613,11164,7507,2908,10642,1653,424,1870
2006,382,18752,4330,21194,2454,5342,6705,29513,5836,16890,5056,19333,10070,44110,11502,8020,2783,11454,1901,484,1842
2007,427,18866,4183,21665,2336,5084,7002,28746,5829,16442,4939,18159,10135,44773,11755,7842,2833,11510,1903,503,1895
2008,392,18774,4178,22012,2477,4928,6955,27205,5693,16186,4885,16663,10273,44715,11498,7394,2684,11012,1757,439,1830
2009,358,18841,4162,21755,2445,4896,6747,27156,5760,18058,4906,16618,10120,46077,11101,7430,2654,11052,1738,488,1627
2010,350,18323,3914,21407,2056,4667,6475,26225,5365,16836,4573,16574,10058,46659,10845,7450,2387,10730,1711,416,1600
2011,359,16076,3567,19009,1896,3818,5844,23640,5042,14970,4192,15134,8629,43232,9737,6829,2273,9533,1403,403,1339
2012,240,12920,1572,12925,1819,2563,4742,16888,3871,11433,3239,12364,5367,34895,8481,5026,1643,7872,1134,268,899
2013,100,7051,613,4545,1348,1467,2704,9328,1889,4674,2071,4523,1755,18007,5334,3560,1014,4491,597,140,430
2014,28,1477,76,781,510,447,1001,2845,428,635,543,321,453,5412,2062,1870,381,1401,118,37,119
2015,2,35,4,37,16,13,46,164,9,12,34,15,12,118,300,109,33,117,12,6,0
2016,0,2,0,0,0,0,0,1,0,0,0,0,0,3,4,0,0,0,0,1,0
2017,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2018,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2020,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
