pub_year,DJK -- Eastern Europe (General) [ABSENT],DK -- Russia / Former Soviet States [ABSENT],DS -- Asia [ABSENT],DT -- Africa [ABSENT],E18 -- African American History (E185) [ABSENT],E99 -- Native Americans (E99) [ABSENT],HA -- Statistics [ABSENT],HB -- Economic Theory [ABSENT],HC -- Economic History [ABSENT],HD -- Land/Agriculture Economics [ABSENT],HE -- Transportation & Communications [ABSENT],HF -- Commerce [MERGED],HG -- Finance [ABSENT],HJ -- Public Finance [MERGED],HM -- Sociology [ABSENT],HN -- Social History & Conditions [ABSENT],HQ -- Family / Gender / Sexuality [ABSENT],HS -- Societies / Clubs [ABSENT],HT -- Communities / Classes / Race [ABSENT],HV -- Social Pathology / Criminology [ABSENT],HX -- Socialism / Communism / Anarchism [ABSENT],PA -- Classical Languages & Literature [MERGED],PB -- Celtic Languages [MERGED],PC -- Romanic Languages [MERGED],PD -- Germanic Languages [MERGED],PE -- English Language [MERGED],PF -- West Germanic Languages [MERGED],PG -- Slavic Languages & Literatures [ABSENT],PH -- Uralic & Basque Languages [ABSENT],PJ -- Oriental Languages & Literature [ABSENT],PK -- Indo-Iranian Languages [ABSENT],"PL -- Languages of E Asia, Africa, Oceania [ABSENT]",PM -- Hyperborean/Indigenous Languages [ABSENT],PN -- General Literature [MERGED],PR -- English Literature [MERGED],PS -- American Literature [MERGED],PT -- Germanic Literature [MERGED]
1401,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1474,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1476,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1478,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1479,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1480,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1481,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1482,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1483,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1485,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1486,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1487,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1488,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1489,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1490,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1491,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1493,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,69,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0
1494,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,75,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0
1495,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,80,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0
1496,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,84,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0
1497,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,87,0,2,0,0,0,0,0,0,0,3,0,0,0,0,3
1498,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,92,0,2,0,0,0,0,0,0,0,3,0,0,0,0,5
1499,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,101,0,2,0,0,0,0,0,0,0,3,0,0,0,0,5
1500,0,0,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,106,0,2,0,0,0,0,0,0,0,3,0,0,0,0,5
1501,0,0,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,112,0,2,0,0,0,0,0,0,0,3,0,0,0,0,6
1502,0,0,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,116,0,2,0,0,0,0,0,0,0,3,0,0,0,0,6
1503,0,0,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,122,0,2,0,0,0,0,0,0,0,3,0,0,0,0,6
1504,0,0,10,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,123,0,2,0,0,0,0,0,0,0,3,0,0,0,0,6
1505,0,0,10,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,126,0,2,0,0,0,0,0,0,0,3,0,0,0,0,6
1506,0,0,10,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,128,0,2,0,0,0,0,0,0,0,3,0,0,0,0,7
1507,0,0,10,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,131,0,2,0,0,0,0,0,0,0,3,0,0,0,0,7
1508,0,0,10,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,136,0,2,0,0,0,0,0,0,0,3,0,0,0,0,7
1509,0,0,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,142,0,2,0,0,0,0,0,0,0,3,0,0,0,0,9
1510,0,0,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,144,0,2,0,0,0,0,0,0,0,3,0,0,0,0,9
1511,0,0,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,147,0,2,0,0,0,0,0,0,0,3,0,0,0,0,9
1512,0,0,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,149,0,2,0,0,0,0,0,0,0,3,0,0,0,0,9
1513,0,0,11,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,152,0,2,0,0,0,0,0,1,0,3,0,0,0,0,9
1514,0,0,11,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,157,0,2,0,0,0,0,0,1,0,3,0,0,0,0,9
1515,0,0,11,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,159,0,2,0,0,0,0,0,1,0,3,0,0,0,0,9
1516,0,0,11,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,165,0,3,0,0,0,0,0,1,0,3,0,0,0,0,10
1517,0,0,11,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,169,0,3,0,0,0,0,0,1,0,3,0,0,0,0,11
1518,0,0,11,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,177,0,3,0,0,0,0,0,2,0,3,0,0,0,0,11
1519,0,0,12,0,0,0,0,1,0,0,3,0,1,1,0,0,0,0,0,0,0,182,0,3,0,0,0,0,0,3,0,3,0,0,0,0,11
1520,0,0,13,0,0,0,0,1,0,0,3,0,1,1,0,0,0,0,0,0,0,183,0,3,0,0,0,0,0,3,0,3,0,0,0,0,11
1521,0,0,13,0,0,0,0,1,0,0,3,0,1,1,0,0,0,0,0,0,0,188,0,3,0,0,0,0,0,3,0,3,0,1,0,0,11
1522,0,0,13,0,0,0,0,1,0,0,3,0,1,1,0,0,1,0,0,0,0,192,0,3,0,0,0,0,0,3,0,4,0,1,0,0,13
1523,0,0,13,0,0,0,0,1,0,0,3,0,1,1,0,0,1,0,0,0,0,195,0,3,0,0,0,0,0,3,0,4,0,1,0,0,14
1524,0,0,13,0,0,0,0,1,0,0,3,1,1,1,0,0,2,0,0,0,0,196,0,3,0,0,0,0,0,3,0,4,0,1,0,0,15
1525,0,0,14,0,0,0,0,1,0,0,3,1,1,1,0,0,2,0,0,0,0,196,0,3,0,0,0,0,0,4,0,4,0,1,0,0,15
1527,0,0,14,0,0,0,0,1,0,0,3,1,1,1,0,0,2,0,0,0,0,199,0,3,0,0,0,0,0,4,0,4,0,1,0,0,16
1528,0,0,14,0,0,0,0,1,0,0,3,1,1,1,0,0,2,0,0,0,0,201,0,3,0,0,1,0,0,4,0,4,0,1,0,0,16
1529,0,0,14,0,0,0,0,1,0,0,4,1,2,1,0,0,2,0,0,0,0,205,0,3,0,0,1,0,0,4,0,4,0,1,0,0,16
1530,0,0,14,0,0,0,0,1,0,0,4,1,2,1,0,0,3,0,0,0,0,209,0,4,0,0,1,0,0,4,0,4,0,1,0,0,17
1531,0,0,14,0,0,0,0,1,0,0,4,1,2,1,0,0,3,0,0,2,0,215,0,4,0,0,1,0,0,5,0,4,0,1,0,0,17
1532,0,0,14,0,0,0,0,1,0,0,4,1,2,1,0,0,3,0,0,2,0,219,0,4,0,0,1,0,0,5,0,4,0,1,0,0,17
1533,0,0,14,0,0,0,0,1,0,0,4,1,2,1,0,0,3,0,0,2,0,226,0,4,0,0,1,0,0,5,0,4,0,1,0,0,17
1534,0,0,14,0,0,0,0,1,0,0,4,1,2,1,0,0,3,0,0,2,0,234,0,4,0,0,1,0,0,5,0,5,0,1,0,0,17
1535,0,0,14,0,0,0,0,1,0,0,4,1,2,1,0,0,3,0,0,2,0,237,0,4,0,0,1,0,0,5,0,5,0,1,0,0,18
1536,0,0,15,0,0,0,0,1,0,0,4,1,2,1,0,0,3,0,0,2,0,245,0,4,0,0,1,0,0,6,0,5,0,1,0,0,18
1537,0,0,15,0,0,0,0,1,0,0,4,1,2,1,0,0,3,0,0,2,0,252,0,4,0,0,1,0,0,6,0,6,0,1,0,0,19
1538,0,0,15,0,0,0,0,1,0,0,4,1,2,1,0,0,3,0,0,2,0,261,0,5,0,0,1,0,0,6,0,6,0,1,0,0,19
1539,0,0,15,0,0,0,0,1,0,0,4,1,2,1,0,0,3,0,0,2,0,267,0,5,0,0,1,0,0,7,0,7,0,2,0,0,19
1540,0,0,15,0,0,0,0,2,0,0,4,1,2,1,0,0,3,0,0,2,0,279,0,5,0,0,1,0,0,7,0,7,0,3,0,0,19
1541,0,0,15,0,0,0,0,2,0,0,4,1,3,1,0,0,3,0,0,2,0,288,0,5,0,0,1,0,0,8,0,7,0,3,0,0,19
1542,0,0,15,0,0,0,0,2,0,0,4,1,3,1,0,0,3,0,0,2,0,295,0,5,0,0,1,0,0,11,0,7,0,3,1,0,19
1543,0,0,15,0,0,0,0,2,0,0,4,1,3,1,0,0,3,0,0,2,0,302,0,6,0,0,1,0,0,11,0,7,0,3,1,0,19
1544,0,0,16,0,0,0,0,2,0,0,5,1,3,1,0,0,3,0,0,2,0,306,0,6,0,0,1,0,0,11,0,7,0,3,1,0,19
1545,0,0,16,0,0,0,0,2,0,0,6,1,3,1,0,0,3,0,0,2,0,310,0,6,0,0,1,0,0,11,0,7,0,4,2,0,19
1546,0,0,16,0,0,0,0,2,0,0,6,1,3,1,0,0,3,0,0,2,0,317,0,6,0,0,1,0,0,11,0,7,0,4,2,0,19
1547,0,0,16,0,0,0,0,2,0,0,6,1,3,1,0,0,3,0,0,2,0,326,0,6,0,0,1,0,0,11,0,7,0,4,2,0,19
1548,0,0,16,0,0,0,0,2,0,0,6,1,3,1,0,0,4,0,0,2,0,340,0,7,0,0,1,0,0,11,0,7,0,6,2,0,19
1549,0,0,17,0,0,0,0,2,0,0,6,1,3,1,0,0,4,0,0,2,0,345,0,8,0,0,1,0,0,11,0,7,0,7,2,0,19
1550,0,1,17,0,0,0,0,2,0,0,9,2,4,1,0,1,4,0,0,2,0,352,0,8,0,0,1,0,0,11,0,7,0,7,3,0,19
1551,0,1,17,0,0,0,0,2,0,0,10,2,5,1,0,1,5,0,0,2,0,368,0,10,0,0,1,0,0,11,0,7,0,7,3,0,19
1552,0,1,17,0,0,0,0,2,0,0,10,2,5,1,0,1,5,0,0,3,0,372,0,10,0,0,1,0,0,11,0,7,0,7,3,0,19
1553,0,2,17,0,0,0,0,2,0,0,11,2,5,1,0,1,5,0,0,3,0,380,0,10,0,0,1,0,0,11,0,7,0,7,3,0,20
1554,0,2,18,0,0,0,0,2,0,0,11,2,5,1,0,1,6,0,0,3,0,390,0,10,0,0,1,0,0,11,0,7,0,7,3,0,20
1555,0,2,18,0,0,0,0,2,0,0,12,2,5,1,0,1,6,0,0,4,0,398,0,10,0,0,1,0,0,11,0,7,0,7,4,0,20
1556,0,2,21,0,0,0,0,2,0,0,13,2,5,1,0,1,6,0,0,4,0,407,0,12,0,0,1,0,0,12,0,7,0,8,4,0,20
1557,0,2,23,0,0,0,0,2,0,0,13,2,5,1,0,1,6,0,0,4,0,412,0,13,0,0,1,0,0,13,0,7,0,8,6,0,20
1558,0,2,24,0,0,0,0,2,0,0,13,2,5,1,0,1,6,0,0,4,0,417,0,13,0,0,1,0,0,14,0,7,0,9,6,0,20
1559,0,2,24,0,0,0,0,2,0,0,13,2,5,1,0,1,6,0,0,4,0,425,0,13,0,0,1,0,0,14,0,7,0,10,6,0,20
1560,0,2,24,0,0,0,0,2,0,0,13,2,5,1,0,1,7,0,0,4,0,429,0,13,0,0,1,0,0,14,0,7,0,12,6,0,20
1561,0,3,24,0,0,0,0,2,0,0,13,2,5,1,0,1,7,0,0,4,0,433,0,13,0,0,1,0,0,14,0,7,0,13,6,0,20
1562,0,3,26,0,0,0,0,2,0,0,13,2,5,1,0,1,7,0,0,4,0,434,0,14,0,0,1,0,0,14,0,7,0,13,6,0,20
1563,0,3,27,0,0,0,0,2,0,0,13,2,5,1,0,1,7,0,0,4,0,437,0,14,0,0,1,0,0,15,0,7,0,15,6,0,20
1564,0,3,27,0,0,0,0,2,0,0,13,2,5,1,0,1,9,0,0,4,0,445,0,14,0,0,1,0,0,16,0,7,0,16,6,0,20
1565,0,3,28,0,0,0,0,2,0,0,13,2,5,1,0,1,9,0,0,4,0,447,0,15,0,0,1,0,0,16,0,7,0,17,6,0,20
1566,0,3,30,0,0,0,0,2,0,0,14,2,5,1,0,1,9,0,0,4,0,451,0,15,0,0,1,0,0,16,0,7,0,17,6,0,20
1567,0,3,31,0,0,0,0,2,0,0,14,2,5,1,0,1,9,0,0,4,0,454,0,15,0,0,1,0,0,16,0,7,0,20,6,0,20
1568,0,3,32,0,0,0,0,2,0,0,14,2,5,1,0,1,9,0,0,4,0,457,0,15,0,1,1,0,0,16,0,7,0,20,6,0,20
1569,0,3,33,0,0,0,0,2,0,0,15,3,5,1,0,1,9,0,0,4,0,459,0,15,0,1,1,0,0,17,0,7,0,20,7,0,20
1570,0,3,33,0,0,0,0,2,0,0,15,3,5,1,0,1,9,0,0,4,0,465,0,15,0,1,1,0,0,17,0,7,0,20,7,0,21
1571,0,3,33,0,0,0,0,2,0,0,15,3,5,1,0,1,9,0,0,4,0,470,0,15,0,1,1,0,0,17,0,7,2,20,7,0,21
1572,0,3,35,0,0,0,0,2,0,0,15,3,5,1,0,1,9,0,0,5,0,474,0,15,0,1,1,0,0,17,0,7,2,20,7,0,21
1573,0,4,35,0,0,0,0,2,0,0,15,3,5,1,0,1,9,0,0,5,0,478,0,15,0,1,2,0,0,17,0,9,2,20,7,0,21
1574,0,4,37,0,0,0,0,2,0,0,16,3,5,2,0,1,9,0,0,5,0,485,0,15,0,1,2,0,0,17,0,9,2,20,7,0,21
1575,0,4,38,0,0,0,0,2,0,0,16,3,5,2,0,1,9,0,0,5,0,494,0,15,0,1,2,0,0,17,0,9,2,21,8,0,21
1576,0,4,38,0,0,0,0,2,0,0,16,3,5,3,0,1,9,0,0,5,0,498,0,15,0,1,2,0,0,17,0,9,2,22,9,0,21
1577,0,4,38,0,0,0,0,2,0,0,17,3,5,3,0,1,9,0,0,5,0,504,0,15,0,1,2,0,0,17,0,9,2,22,9,0,21
1578,0,5,38,0,0,0,0,2,0,0,17,3,5,3,0,1,9,0,0,5,0,508,0,16,0,1,2,0,0,19,0,9,2,22,10,0,21
1579,0,5,38,0,0,0,0,2,0,0,17,3,5,3,0,1,9,0,0,5,0,514,0,16,0,1,2,0,0,19,0,9,2,22,10,0,21
1580,0,5,39,0,0,0,0,2,0,0,17,3,5,3,0,1,9,0,0,5,0,519,0,16,0,1,2,0,0,19,0,9,2,22,11,0,21
1581,0,5,39,0,0,0,0,2,1,0,17,3,5,4,0,1,9,0,0,5,0,525,0,16,0,1,2,0,0,19,0,9,2,23,11,0,21
1582,0,5,41,0,0,0,0,2,1,0,17,3,5,4,0,1,9,0,0,5,0,528,0,17,0,1,2,0,0,19,0,9,2,23,11,0,21
1583,0,5,41,0,0,0,0,2,1,0,17,3,5,4,0,1,10,0,0,5,0,532,0,17,0,1,2,0,0,19,0,9,2,24,11,0,21
1584,0,5,42,0,0,0,0,3,1,0,17,3,5,4,0,1,10,0,0,5,0,535,0,18,0,1,2,0,0,19,0,9,2,24,11,0,21
1585,0,6,43,0,0,0,0,3,1,0,17,3,5,4,0,1,10,0,0,5,0,539,0,18,0,1,2,0,0,20,0,9,2,27,11,0,21
1586,0,6,44,1,0,0,0,4,1,0,17,3,5,4,0,1,10,0,0,6,0,541,0,18,0,1,2,0,0,20,0,9,3,29,12,0,21
1587,0,6,44,1,0,0,0,5,1,0,17,4,5,4,0,1,10,0,0,6,0,551,0,18,0,1,2,0,0,20,0,10,3,29,14,0,21
1588,0,6,44,2,0,0,0,5,1,0,17,4,5,4,0,1,10,0,0,6,0,558,0,18,0,1,2,0,0,20,0,10,3,29,14,0,21
1589,0,6,47,2,0,0,0,5,1,0,17,4,5,4,0,1,10,0,0,6,0,563,0,18,0,1,2,0,0,20,0,11,3,30,15,0,21
1590,0,6,49,2,0,0,0,5,1,0,17,4,5,4,0,1,10,0,0,6,0,571,0,18,0,1,2,0,0,20,0,11,3,30,15,0,21
1591,0,6,49,2,0,0,0,5,1,1,17,5,5,4,0,1,10,0,0,6,0,572,0,20,0,1,2,0,0,20,0,11,3,30,15,0,21
1592,0,6,49,2,0,0,0,5,1,1,18,5,5,4,0,1,10,0,0,6,0,575,0,21,0,1,2,0,0,20,0,11,3,30,16,0,21
1593,0,6,50,2,0,0,0,5,1,1,18,5,5,4,0,1,10,0,0,6,0,580,0,21,0,1,2,0,0,21,0,12,3,31,16,0,21
1594,0,7,50,2,0,0,0,5,1,1,18,5,5,4,0,1,10,0,0,6,0,581,0,21,0,1,2,0,0,21,0,12,3,31,16,0,21
1595,0,7,51,2,0,0,0,6,1,1,18,5,5,4,0,1,11,0,0,6,0,584,0,21,0,1,2,0,0,21,0,12,3,31,19,0,21
1596,0,7,52,2,0,0,0,6,1,1,18,5,5,4,0,1,11,0,0,6,0,586,0,21,0,1,2,0,0,21,0,12,3,32,22,0,21
1597,0,7,53,2,0,0,0,6,1,1,18,5,5,4,0,1,11,0,0,6,0,590,0,21,0,1,2,0,0,21,0,12,3,32,23,0,21
1598,0,7,56,2,0,0,0,6,1,1,18,5,5,4,0,1,11,0,0,7,0,593,0,22,0,1,2,0,0,23,0,13,3,32,27,0,21
1599,0,7,56,2,0,0,0,6,1,1,18,5,5,4,0,1,11,0,0,7,0,596,0,24,0,1,2,0,0,23,0,13,3,33,31,0,21
1600,0,8,57,3,0,0,1,6,1,2,18,5,5,4,0,1,11,0,1,7,0,599,0,24,0,1,2,0,0,23,0,14,3,34,32,0,21
1601,0,8,57,3,0,0,1,6,1,2,18,6,5,4,0,1,11,0,1,7,0,605,0,24,0,1,2,0,0,23,0,14,3,34,34,0,21
1602,0,8,58,3,0,0,1,6,1,2,18,6,5,6,0,1,11,0,1,7,0,610,0,24,0,1,2,0,0,23,0,14,3,34,37,0,21
1603,0,8,59,3,0,0,1,6,1,2,18,7,5,6,0,1,11,0,1,7,0,612,0,24,0,1,2,0,0,23,0,14,3,34,39,0,21
1604,0,8,59,4,0,0,2,6,1,2,18,7,5,7,0,1,11,0,1,7,0,617,0,24,0,1,2,0,0,24,0,14,3,34,40,0,21
1605,0,9,59,4,0,0,2,6,1,2,18,7,5,7,0,1,11,0,1,7,0,621,0,24,0,1,2,0,0,24,0,15,3,34,47,0,21
1606,0,9,61,4,0,0,2,6,1,2,18,7,5,7,0,1,11,0,2,7,0,622,0,24,0,1,2,0,0,24,0,15,3,34,51,0,21
1607,0,9,61,4,0,0,2,6,1,2,18,7,5,7,0,1,11,0,2,7,0,624,0,24,0,1,2,0,0,24,0,15,4,34,58,0,21
1608,0,10,63,4,0,0,2,6,1,2,18,7,5,7,0,1,11,0,2,7,0,626,0,25,0,1,2,0,0,24,0,15,4,35,60,0,21
1609,0,10,64,5,0,0,2,6,1,2,18,7,5,7,0,1,12,0,2,8,0,632,0,25,0,1,2,0,0,24,0,15,4,36,64,0,21
1610,0,10,66,5,0,0,2,6,1,3,18,8,5,8,0,1,12,0,2,8,0,634,0,25,0,1,2,0,0,24,0,15,4,37,66,0,21
1611,1,12,67,5,0,0,2,7,1,3,18,8,5,8,0,1,12,0,2,8,0,639,0,28,0,1,2,0,0,24,0,15,4,37,70,0,21
1612,1,12,69,5,0,0,2,7,1,7,18,8,5,11,0,1,12,0,2,8,0,643,0,29,0,1,2,0,0,25,0,16,4,40,77,0,21
1613,1,12,70,5,0,0,2,7,1,7,18,8,5,11,0,1,12,0,2,8,0,646,0,29,0,1,2,0,0,25,0,16,4,40,79,0,21
1614,1,13,71,5,0,0,2,7,1,7,18,8,5,12,0,1,12,0,2,8,0,647,0,29,0,1,2,0,0,25,0,16,4,40,82,0,21
1615,1,13,77,6,0,0,2,7,1,7,18,10,5,12,0,1,12,0,2,8,0,648,0,29,0,1,2,0,0,25,0,16,4,41,86,0,21
1616,1,13,78,6,0,0,2,7,1,7,18,11,5,12,0,1,12,0,2,8,0,650,0,29,0,1,2,0,0,25,0,16,4,41,91,0,21
1617,1,13,78,6,0,0,2,7,1,7,18,11,5,12,0,1,12,0,2,8,0,652,0,29,0,3,2,0,0,25,0,17,4,42,94,0,21
1618,1,13,78,6,0,0,2,7,1,7,18,11,5,12,0,1,12,0,2,8,0,656,0,29,0,3,2,0,0,26,1,19,4,42,96,0,22
1619,1,13,79,6,0,0,2,7,1,7,18,11,5,12,0,1,13,0,2,8,0,659,0,29,0,3,2,0,0,26,1,19,5,44,99,0,22
1620,1,13,82,6,0,0,2,7,1,7,18,11,5,12,0,1,14,0,2,8,0,660,0,29,0,3,2,0,0,26,1,19,5,45,102,0,22
1621,1,14,83,7,0,0,2,7,1,7,18,12,6,12,0,1,14,0,2,10,0,663,0,29,0,3,2,0,0,26,1,19,5,46,107,0,24
1622,1,14,84,7,0,0,2,7,1,7,18,14,6,12,0,1,14,0,2,11,0,665,0,29,0,3,2,0,0,26,1,19,5,48,112,0,25
1623,1,14,84,8,0,0,2,7,1,7,18,16,6,12,0,1,14,0,3,11,0,668,0,30,0,3,2,0,0,26,1,19,5,48,119,0,25
1624,1,14,85,8,0,0,2,7,1,9,18,16,6,12,0,1,15,0,3,11,0,671,0,30,0,3,2,0,0,26,1,19,5,49,121,1,25
1625,1,14,86,8,0,0,2,7,1,10,18,17,6,12,0,1,15,0,3,11,0,673,0,30,0,3,2,0,0,26,1,19,5,50,123,1,26
1626,1,14,86,8,0,0,2,7,1,11,18,17,7,12,0,1,15,0,3,11,0,677,0,30,0,3,2,0,0,26,1,19,5,51,125,1,26
1627,1,14,86,8,0,0,2,7,1,13,18,17,7,12,0,1,15,0,4,12,0,680,0,30,0,4,2,0,0,26,1,20,5,51,128,1,27
1628,1,14,87,8,0,0,2,7,1,13,18,17,7,12,0,1,15,0,4,12,0,683,0,30,0,4,2,0,0,26,1,20,5,51,132,1,27
1629,1,14,87,8,0,0,2,7,1,14,18,17,7,12,0,1,15,0,4,12,0,685,0,30,0,4,2,0,0,27,4,20,5,52,138,1,27
1630,1,15,87,8,0,0,2,7,1,16,18,17,7,12,0,1,15,0,4,13,0,690,0,30,0,4,2,0,0,27,4,20,5,52,150,1,27
1631,1,15,88,8,0,0,2,7,1,16,18,17,7,13,0,1,15,0,4,13,0,693,0,30,0,4,2,0,0,27,4,22,5,52,160,1,27
1632,1,16,88,8,0,0,2,7,1,16,18,18,7,13,0,1,15,0,4,13,0,700,1,30,0,5,2,0,0,27,4,24,5,52,171,1,28
1633,1,19,92,8,0,0,2,7,1,16,18,18,7,13,0,1,15,0,4,13,0,705,1,30,0,6,2,0,0,27,4,25,5,52,190,1,29
1634,1,22,93,8,0,0,2,7,1,16,18,19,7,13,0,1,15,0,4,13,0,707,1,30,0,6,2,0,0,28,4,25,5,52,198,1,29
1635,1,22,93,8,0,0,2,7,1,16,18,19,7,13,0,1,15,0,4,14,0,714,1,30,0,7,2,0,0,28,4,26,5,54,207,1,29
1636,1,22,93,8,0,0,2,7,1,16,18,19,7,13,0,1,15,0,4,14,0,717,1,30,0,7,2,0,0,29,4,27,5,55,213,1,30
1637,1,22,93,9,0,0,2,7,1,16,18,19,7,13,0,1,15,0,4,14,0,718,1,30,0,7,2,0,0,29,4,27,5,55,221,1,30
1638,1,23,94,9,0,0,2,8,1,16,18,20,7,13,0,1,16,0,4,14,0,723,1,31,0,7,2,0,0,30,4,27,5,58,238,1,30
1639,1,23,95,9,0,0,2,9,1,16,18,20,7,13,0,1,16,0,4,14,0,726,1,31,0,7,2,0,0,32,4,27,5,60,255,1,30
1640,1,23,96,10,0,0,2,9,1,16,19,20,7,14,0,1,16,0,4,14,0,730,1,31,0,7,2,0,0,32,4,27,5,60,274,1,30
1641,1,24,102,10,1,0,2,9,1,16,19,22,8,17,0,1,16,0,4,14,0,735,1,31,0,7,2,0,0,32,4,29,5,61,276,1,30
1642,1,24,104,10,1,0,2,9,1,16,19,22,8,18,0,1,16,0,4,14,0,737,1,31,0,7,2,0,0,32,4,30,5,62,278,1,30
1643,1,25,105,10,1,1,2,9,1,16,19,22,8,18,0,1,16,0,4,14,0,738,1,32,0,7,2,0,0,32,4,30,5,62,278,1,30
